0.33229,0.67602
0.77334,0.37998
0.28386,0.42784
0.091778,0.57001
0.19048,0.021201
0.81827,0.71472
0.15772,0.071449
0.97855,0.93952
0.89722,0.12475
0.17833,0.30224
0.43173,0.86344
0.41032,0.54932
0.002241,0.4716
0.86693,0.3946
0.51351,0.44761
0.75096,0.77026
0.30942,0.96508
0.37085,0.80294
0.54017,0.84082
0.90389,0.37397
0.90472,0.351
0.48397,0.54609
0.68152,0.82925
0.26847,0.60101
0.91548,0.13657
0.30007,0.62482
0.71199,0.15802
0.84066,0.54313
0.015691,0.16447
0.51543,0.0022999
0.58998,0.75421
0.35876,0.0736
0.8039,0.58893
0.19099,0.80815
0.91092,0.1636
0.44644,0.092707
0.64507,0.95381
0.74259,0.12107
0.7862,0.17253
0.9758,0.71276
0.95639,0.54384
0.37751,0.71625
0.51952,0.32656
0.9488,0.9677
0.99818,0.85814
0.98196,0.095708
0.42643,0.73474
0.068541,0.65763
0.90087,0.10368
0.43991,0.13977
0.89233,0.42933
0.87271,0.80767
0.32247,0.64579
0.77609,0.42609
0.49427,0.5696
0.20816,0.33135
0.66183,0.46232
0.21451,0.48364
0.15901,0.96942
0.7273,0.62301
0.20033,0.28411
0.076268,0.43268
0.38401,0.084984
0.15707,0.40277
0.99129,0.70451
0.99385,0.94209
0.42621,0.56338
0.71248,0.23968
0.84293,0.80035
0.11164,0.19635
0.25429,0.56785
0.65913,0.49822
0.41246,0.030574
0.75363,0.73653
0.98396,0.75333
0.084336,0.093841
0.94221,0.56618
0.070587,0.84725
0.36034,0.87871
0.82236,0.65017
0.5254,0.41581
0.716,0.020106
0.52122,0.83257
0.71234,0.14367
0.35917,0.27738
0.61282,0.64007
0.38511,0.94493
0.41915,0.69355
0.56299,0.92145
0.25555,0.70075
0.55395,0.64227
0.062195,0.27081
0.091695,0.93807
0.67909,0.65908
0.58309,0.41382
0.098042,0.071553
0.10421,0.62404
0.83847,0.69249
0.29304,0.13959
0.2984,0.77908
0.47192,0.16208
0.16187,0.01146
0.32147,0.48927
0.26249,0.48613
0.074156,0.61779
0.64652,0.65472
0.40151,0.76481
0.45801,0.31473
0.48405,0.38607
0.04086,0.90048
0.19688,0.76765
0.65285,0.94893
0.94462,0.94631
0.38141,0.67995
0.67198,0.56354
0.18829,0.41638
0.27495,0.41896
0.99655,0.59849
0.78964,0.53748
0.77006,0.05414
0.55241,0.22831
0.39842,0.024517
0.65604,0.56011
0.15501,0.24639
0.80722,0.093504
0.38514,0.68814
0.010056,0.52672
0.52607,0.35637
0.91348,0.69122
0.28196,0.35087
0.59308,0.9313
0.34797,0.5988
0.70577,0.46902
0.79904,0.43356
0.079608,0.28825
0.39274,0.29878
0.48338,0.32905
0.17037,0.47967
0.44616,0.44655
0.66342,0.85722
0.98398,0.3962
0.1291,0.24562
0.0095088,0.78126
0.48262,0.55497
0.38837,0.9823
0.23711,0.13943
0.61084,0.29283
0.58011,0.038432
0.20827,0.24714
0.76807,0.13417
0.99927,0.33374
0.87775,0.44644
0.28519,0.30924
0.38394,0.36732
0.43069,0.23917
0.95793,0.68685
0.55343,0.75344
0.58686,0.17184
0.53067,0.39717
0.1257,0.33317
0.10955,0.8528
0.13417,0.85976
0.20087,0.57764
0.69135,0.54801
0.39559,0.78498
0.34228,0.0052084
0.26228,0.10264
0.31479,0.36886
0.66288,0.43534
0.95318,0.29565
0.71221,0.60548
0.13774,0.26035
0.7775,0.41684
0.7544,0.82254
0.25106,0.64156
0.32292,0.031583
0.93323,0.15445
0.013267,0.86695
0.81474,0.46005
0.82762,0.58044
0.041672,0.060179
0.55145,0.60898
0.7566,0.26392
0.65619,0.68785
0.89642,0.67341
0.99474,0.9325
0.37024,0.73771
0.95472,0.7186
0.12679,0.35957
0.34475,0.11505
0.38367,0.55442
0.74063,0.78154
0.66115,0.48509
0.58525,0.042631
0.87024,0.091206
0.72236,0.92602
0.080266,0.38088
0.58924,0.92593
0.84453,0.2392
0.15962,0.20309
0.88505,0.16151
0.025535,0.84764
0.79291,0.21373
0.78877,0.60289
0.08854,0.26085
0.87441,0.78678
0.3498,0.71044
0.53255,0.45666
0.50388,0.19449
0.73491,0.20881
0.14141,0.43075
0.67869,0.30888
0.021304,0.79119
0.37419,0.96824
0.024144,0.27648
0.33266,0.81238
0.56212,0.91563
0.64959,0.29501
0.12002,0.53072
0.86741,0.17329
0.10368,0.38754
0.51401,0.81842
0.4852,0.99654
0.0093593,0.72101
0.92588,0.6284
0.050713,0.42591
0.79701,0.93799
0.20652,0.83815
0.06681,0.518
0.11592,0.53604
0.84545,0.28749
0.58691,0.76645
0.82542,0.79534
0.90469,0.44556
0.063384,0.81945
0.9908,0.27885
0.52374,0.96938
0.14693,0.95324
0.83055,0.73859
0.015529,0.58209
0.67116,0.72463
0.028079,0.58402
0.50277,0.97215
0.18626,0.68831
0.71274,0.8352
0.7783,0.3736
0.31997,0.37528
0.57717,0.051419
0.85339,0.44226
0.85982,0.3942
0.11711,0.89319
0.66107,0.43614
0.36601,0.87098
0.34914,0.49463
0.95271,0.061293
0.6385,0.31344
0.45107,0.10517
0.2434,0.16363
0.31502,0.47515
0.84732,0.13643
0.49251,0.394
0.19912,0.46924
0.83499,0.65919
0.42299,0.94281
0.11935,0.8278
0.46538,0.47812
0.22375,0.33266
0.13194,0.8314
0.46271,0.27239
0.061535,0.63009
0.47249,0.36436
0.92757,0.60767
0.082815,0.66541
0.47976,0.66829
0.062572,0.6671
0.26971,0.49174
0.85454,0.31782
0.76518,0.10656
0.047242,0.02288
0.71423,0.10571
0.44641,0.19992
0.19031,0.071706
0.22834,0.046656
0.73199,0.85219
0.50393,0.51974
0.635,0.9358
0.14342,0.050864
0.35926,0.76813
0.86061,0.18694
0.36004,0.58664
0.40678,0.72108
0.41483,0.65225
0.37987,0.05271
0.97978,0.3481
0.5063,0.16426
0.016106,0.73249
0.92639,0.104
0.0073334,0.087236
0.030293,0.56923
0.062557,0.61879
0.52582,0.020048
0.91508,0.75075
0.94398,0.17979
0.76947,0.89743
0.76731,0.89019
0.31711,0.71313
0.4618,0.8093
0.084223,0.072381
0.072216,0.17144
0.51889,0.97582
0.69444,0.02101
0.32839,0.32477
0.067481,0.6098
0.98351,0.44883
0.42462,0.67778
0.79278,0.096356
0.66837,0.78071
0.48468,0.77501
0.19371,0.23986
0.79019,0.33091
0.10276,0.9803
0.35991,0.51015
0.92597,0.74318
0.9577,0.20743
0.8842,0.78579
0.68235,0.64454
0.032253,0.96207
0.39424,0.41019
0.65368,0.56027
0.8108,0.77287
0.43577,0.031186
0.80469,0.36328
0.41916,0.83243
0.62242,0.48827
0.25269,0.44811
0.11423,0.79534
0.30266,0.68889
0.1447,0.46888
0.48093,0.27065
0.41772,0.52068
0.73932,0.84051
0.69488,0.51956
0.73182,0.43899
0.71239,0.22055
0.77495,0.5644
0.10763,0.75003
0.075157,0.37761
0.00014204,0.077505
0.54212,0.52785
0.35225,0.12633
0.64673,0.48596
0.35227,0.74933
0.51706,0.83661
0.43284,0.54373
0.90244,0.17939
0.95458,0.55189
0.056929,0.83068
0.1152,0.52908
0.10776,0.66794
0.72547,0.75296
0.5511,0.61437
0.44413,0.076366
0.67818,0.37455
0.38502,0.23634
0.088931,0.50776
0.59436,0.77928
0.3455,0.10052
0.87312,0.74523
0.064967,0.8872
0.00093049,0.98704
0.80487,0.81842
0.34788,0.99252
0.47487,0.91574
0.032527,0.64645
0.41174,0.59644
0.15754,0.28777
0.34217,0.50193
0.079324,0.34835
0.56733,0.024911
0.72243,0.11797
0.052822,0.25405
0.99992,0.47578
0.97745,0.33604
0.49241,0.14754
0.85788,0.81323
0.14317,0.43664
0.0096304,0.26413
0.88798,0.86134
0.045427,0.79299
0.30622,0.8328
0.92049,0.0050033
0.81644,0.91289
0.4925,0.45762
0.16585,0.085625
0.30288,0.579
0.42116,0.07994
0.020904,0.94838
0.76555,0.44775
0.55472,0.21993
0.7368,0.67801
0.49749,0.79977
0.39628,0.69912
0.6108,0.90334
0.095359,0.54642
0.22979,0.66772
0.63994,0.49616
0.73232,0.14667
0.93566,0.018278
0.02999,0.75899
0.95097,0.6393
0.64369,0.52325
0.41689,0.41625
0.70141,0.24798
0.19165,0.32459
0.08521,0.42349
0.25965,0.32722
0.18733,0.60218
0.36347,0.19016
0.4447,0.40518
0.44511,0.50749
0.019073,0.40507
0.80476,0.053786
0.25893,0.36815
0.70488,0.43059
0.14104,0.67909
0.91608,0.38202
0.85329,0.26484
0.93028,0.053244
0.10724,0.83202
0.97116,0.40253
0.91107,0.36788
0.72639,0.79992
0.83322,0.3588
0.0085672,0.36361
0.061911,0.078452
0.87945,0.31138
0.68035,0.097146
0.48278,0.69232
0.55873,0.11426
0.61462,0.51739
0.78245,0.28358
0.99743,0.61163
0.96005,0.88121
0.10353,0.51468
0.72439,0.48343
0.01479,0.30056
0.071327,0.40899
0.091872,0.2698
0.53792,0.80628
0.43905,0.071272
0.39886,0.67305
0.43189,0.57088
0.85678,0.29193
0.75655,0.56245
0.62984,0.88843
0.81284,0.7856
0.83551,0.67164
0.047116,0.51056
0.1451,0.15464
0.97048,0.23654
0.52905,0.88802
0.063114,0.17543
0.40338,0.14966
0.26572,0.286
0.12166,0.018291
0.64004,0.443
0.85862,0.67518
0.33639,0.83319
0.63571,0.017242
0.81796,0.7604
0.21365,0.62702
0.073076,0.88692
0.30245,0.57882
0.43631,0.11116
0.74135,0.11836
0.89344,0.63049
0.89034,0.47396
0.98239,0.28495
0.82686,0.54025
0.1085,0.68579
0.20117,0.69384
0.15196,0.68892
0.19816,0.94283
0.62125,0.16766
0.84205,0.1391
0.086637,0.11152
0.065419,0.28676
0.50977,0.6822
0.53476,0.12246
0.9193,0.73426
0.83308,0.48326
0.5851,0.21153
0.716,0.44307
0.88027,0.59402
0.2444,0.97305
0.80605,0.27584
0.96547,0.0079298
0.12107,0.19955
0.41263,0.65011
0.55422,0.65391
0.52656,0.51491
0.42925,0.68403
0.44538,0.59099
0.85015,0.88145
0.69297,0.31401
0.44794,0.52782
0.64975,0.71391
0.015595,0.22759
0.34232,0.2132
0.09808,0.68614
0.051424,0.66597
0.61473,0.042854
0.18614,0.91882
0.86085,0.28593
0.76285,0.47285
0.084929,0.22526
0.38083,0.090078
0.027728,0.40255
0.28212,0.296
0.73983,0.26622
0.79777,0.38452
0.7271,0.96114
0.28537,0.78773
0.11812,0.079764
0.15639,0.78971
0.62637,0.38868
0.73679,0.46785
0.33402,0.99184
0.40348,0.97084
0.49989,0.19562
0.72314,0.12383
0.58854,0.0075558
0.92644,0.69324
0.33613,0.57179
0.60862,0.65607
0.22056,0.0604
0.60167,0.15899
0.71321,0.69967
0.99273,0.018738
0.077947,0.76184
0.54111,0.21261
0.44508,0.6818
0.79003,0.82067
0.35263,0.24171
0.98878,0.93527
0.43623,0.25687
0.23082,0.49095
0.013962,0.48673
0.29522,0.47769
0.65417,0.85848
0.8715,0.55259
0.97823,0.85046
0.73457,0.55774
0.27856,0.64702
0.58852,0.66799
0.34066,0.503
0.33365,0.15346
0.20517,0.05659
0.42536,0.61116
0.058962,0.41376
0.32393,0.97597
0.46558,0.075165
0.47416,0.4527
0.035339,0.32461
0.36625,0.41484
0.5634,0.44148
0.33638,0.75427
0.96165,0.26522
0.19768,0.42136
0.18081,0.51914
0.95423,0.965
0.63678,0.86246
0.73058,0.33111
0.49156,0.060672
0.55371,0.28833
0.50845,0.19963
0.32246,0.93927
0.92198,0.63743
0.82067,0.922
0.44948,0.68164
0.61427,0.41861
0.19519,0.93157
0.60859,0.94769
0.79307,0.26728
0.022556,0.39752
0.61909,0.46985
0.66904,0.25757
0.93171,0.98991
0.15738,0.9557
0.74028,0.88928
0.062961,0.54471
0.41683,0.98221
0.11548,0.40258
0.2719,0.70658
0.72985,0.39185
0.4132,0.46779
0.43419,0.90421
0.66167,0.79431
0.86696,0.22447
0.62968,0.57706
0.11214,0.01143
0.44953,0.21693
0.59379,0.51685
0.85655,0.14994
0.58313,0.19152
0.73871,0.46229
0.43454,0.28389
0.7545,0.51245
0.88093,0.74852
0.97778,0.52876
0.96683,0.64635
0.85367,0.31849
0.90475,0.18089
0.91339,0.19334
0.72425,0.59839
0.39176,0.71265
0.29501,0.76229
0.48193,0.0035923
0.41309,0.23362
0.51294,0.016422
0.41625,0.92198
0.424,0.66487
0.50029,0.027968
0.73608,0.15636
0.17602,0.3462
0.0052441,0.85236
0.85734,0.88983
0.5431,0.78834
0.32892,0.0041338
0.091071,0.20579
0.68815,0.14511
0.66968,0.18942
0.49103,0.62365
0.84398,0.9519
0.045886,0.16255
0.0095067,0.75028
0.10946,0.60162
0.86078,0.944
0.11259,0.41074
0.096461,0.47714
0.92646,0.97625
0.36832,0.0033189
0.85494,0.74799
0.91039,0.016558
0.96113,0.97705
0.79958,0.69918
0.63609,0.63151
0.28927,0.54038
0.12772,0.81077
0.40427,0.91123
0.58203,0.0040868
0.66565,0.74713
0.62076,0.59764
0.67324,0.69829
0.27337,0.4976
0.56957,0.069244
0.0076618,0.3544
0.86585,0.97991
0.34879,0.037326
0.23251,0.13941
0.33399,0.30542
0.98092,0.88106
0.94622,0.10459
0.91009,0.9429
0.51002,0.82717
0.92794,0.51424
0.5727,0.60595
0.41291,0.2662
0.51353,0.70613
0.30811,0.75992
0.2157,0.19525
0.40775,0.92296
0.83385,0.047923
0.57301,0.95685
0.33107,0.8591
0.59518,0.61405
0.61566,0.51487
0.20219,0.83977
0.81667,0.53348
0.0033789,0.79608
0.52325,0.47465
0.88784,0.76955
0.95859,0.17419
0.27035,0.49347
0.80831,0.34347
0.92788,0.66374
0.68223,0.3321
0.83031,0.92948
0.087791,0.98613
0.41316,0.39348
0.29706,0.49278
0.88619,0.21645
0.87061,0.40828
0.41575,0.67416
0.62005,0.16125
0.78036,0.42818
0.15865,0.062096
0.84234,0.32531
0.95929,0.968
0.54225,0.48578
0.81302,0.94553
0.69069,0.86465
0.93334,0.2824
0.9183,0.53577
0.89882,0.16888
0.4296,0.26898
0.36554,0.033882
0.47871,0.52091
0.81789,0.88588
0.5438,0.91044
0.31515,0.75108
0.83034,0.76567
0.72893,0.66871
0.12871,0.58746
0.14112,0.27576
0.80775,0.6149
0.76797,0.46564
0.34143,0.73877
0.31951,0.66492
0.59703,0.14552
0.12692,0.090174
0.24694,0.30616
0.10484,0.65516
0.55199,0.6066
0.9259,0.39873
0.37461,0.92101
0.75926,0.083363
0.68435,0.54887
0.08502,0.62061
0.058122,0.92021
0.66348,0.10281
0.20295,0.44141
0.35233,0.88535
0.34794,0.85688
0.83609,0.040441
0.46236,0.32444
0.82024,0.51418
0.88443,0.90588
0.18705,0.52574
0.9782,0.6942
0.60983,0.8471
0.10148,0.57611
0.31387,0.25088
0.77272,0.3905
0.67129,0.99934
0.55232,0.43922
0.84754,0.29984
0.60482,0.064504
0.34509,0.072716
0.094787,0.94474
0.43401,0.23374
0.091952,0.67956
0.36887,0.27312
0.31615,0.75878
0.19114,0.95342
0.36185,0.29101
0.66627,0.50559
0.63352,0.47014
0.94915,0.33407
0.52365,0.6902
0.87359,0.30047
0.48905,0.66937
0.94432,0.27109
0.21752,0.38218
0.91189,0.9493
0.71364,0.86408
0.14428,0.026559
0.98623,0.65734
0.52054,0.18637
0.74245,0.44823
0.70595,0.94267
0.087612,0.90203
0.44716,0.23452
0.28829,0.43789
0.38093,0.78385
0.94727,0.64771
0.27659,0.16616
0.19133,0.60665
0.54812,0.75813
0.61382,0.92045
0.46645,0.93529
0.24306,0.50351
0.44827,0.57926
0.7283,0.32135
0.49672,0.33948
0.43105,0.83569
0.71533,0.99122
0.29005,0.11277
0.3688,0.93844
0.26162,0.7785
0.99176,0.87773
0.32082,0.35902
0.98715,0.32183
0.64229,0.5281
0.95994,0.61598
0.89444,0.038182
0.98688,0.6072
0.83514,0.74577
0.7658,0.5756
0.6925,0.38278
0.8311,0.46427
0.42112,0.4134
0.85976,0.076153
0.65356,0.81634
0.89578,0.55175
0.90684,0.81621
0.40966,0.81555
0.42362,0.24994
0.44107,0.92627
0.66066,0.96196
0.88966,0.25967
0.91026,0.47695
0.53896,0.61972
0.89475,0.69943
0.57676,0.68668
0.55219,0.17304
0.30036,0.31054
0.72382,0.44162
